fill	x	y	xmin	xmax	ymin	ymax
#262626	2	0	1.875	2.125	-2.5	2.5
#333333	2.25	0	2.125	2.375	-2.5	2.5
#7D7D7D	3.75	5	3.625	3.875	2.5	7.5
#575757	3	0	2.875	3.125	-2.5	2.5
#4B4B4B	2.5	0	2.375	2.625	-2.5	2.5
#494949	3.25	0	3.125	3.375	-2.5	2.5
#5A5A5A	3	5	2.875	3.125	2.5	7.5
#525252	2.5	5	2.375	2.625	2.5	7.5
#626262	3.5	5	3.375	3.625	2.5	7.5
#6D6D6D	4.25	5	4.125	4.375	2.5	7.5
#575757	2.75	5	2.625	2.875	2.5	7.5
#595959	3.75	0	3.625	3.875	-2.5	2.5
#636363	4	0	3.875	4.125	-2.5	2.5
#878787	4.75	5	4.625	4.875	2.5	7.5
#A5A5A5	5.25	5	5.125	5.375	2.5	7.5
#4B4B4B	2.25	5	2.125	2.375	2.5	7.5
#B9B9B9	5.5	5	5.375	5.625	2.5	7.5
#6C6C6C	3.25	5	3.125	3.375	2.5	7.5
#828282	4	5	3.875	4.125	2.5	7.5
#909090	5	5	4.875	5.125	2.5	7.5
#C8C8C8	5.75	5	5.625	5.875	2.5	7.5
#7B7B7B	-1.25	10	-1.375	-1.125	7.5	12.5
#8B8B8B	-1.25	15	-1.375	-1.125	12.5	17.5
#BEBEBE	-1.75	20	-1.875	-1.625	17.5	22.5
#DADADA	-2.25	20	-2.375	-2.125	17.5	22.5
#8B8B8B	-1.75	10	-1.875	-1.625	7.5	12.5
#C2C2C2	-2.25	15	-2.375	-2.125	12.5	17.5
#C2C2C2	-2.5	15	-2.625	-2.375	12.5	17.5
#5E5E5E	-2.25	5	-2.375	-2.125	2.5	7.5
#797979	4.5	5	4.375	4.625	2.5	7.5
#8A8A8A	-1	20	-1.125	-0.875	17.5	22.5
#A4A4A4	-1.5	15	-1.625	-1.375	12.5	17.5
#444444	1	5	0.875	1.125	2.5	7.5
#717171	-5	5	-5.125	-4.875	2.5	7.5
#626262	-2.5	5	-2.625	-2.375	2.5	7.5
#979797	-5.5	5	-5.625	-5.375	2.5	7.5
#696969	-3.25	5	-3.375	-3.125	2.5	7.5
#A8A8A8	-4.75	0	-4.875	-4.625	-2.5	2.5
#474747	2	5	1.875	2.125	2.5	7.5
#E5E5E5	6	5	5.875	6.125	2.5	7.5
#FFFFFF	6	10	5.875	6.125	7.5	12.5
#737373	-0.75	15	-0.875	-0.625	12.5	17.5
#686868	-0.5	10	-0.625	-0.375	7.5	12.5
#656565	-0.75	10	-0.875	-0.625	7.5	12.5
#484848	-0.5	5	-0.625	-0.375	2.5	7.5
#808080	0.25	5	0.125	0.375	2.5	7.5
#7A7A7A	0.75	10	0.625	0.875	7.5	12.5
#545454	0.5	5	0.375	0.625	2.5	7.5
#6C6C6C	1	10	0.875	1.125	7.5	12.5
#696969	1.25	10	1.125	1.375	7.5	12.5
#484848	0.75	5	0.625	0.875	2.5	7.5
#6B6B6B	1.5	10	1.375	1.625	7.5	12.5
#6F6F6F	1.75	10	1.625	1.875	7.5	12.5
#8C8C8C	2	15	1.875	2.125	12.5	17.5
#595959	-2	5	-2.125	-1.875	2.5	7.5
#6F6F6F	-3	5	-3.125	-2.875	2.5	7.5
#7D7D7D	-3.5	5	-3.625	-3.375	2.5	7.5
#696969	-2.75	5	-2.875	-2.625	2.5	7.5
#919191	-3.75	5	-3.875	-3.625	2.5	7.5
#B1B1B1	-5.75	5	-5.875	-5.625	2.5	7.5
#DFDFDF	4	10	3.875	4.125	7.5	12.5
#858585	1.5	15	1.375	1.625	12.5	17.5
#888888	1.75	15	1.625	1.875	12.5	17.5
#CFCFCF	-6	5	-6.125	-5.875	2.5	7.5
#FFFFFF	5	10	4.875	5.125	7.5	12.5
#919191	1	15	0.875	1.125	12.5	17.5
#838383	1.25	15	1.125	1.375	12.5	17.5
#A4A4A4	2	20	1.875	2.125	17.5	22.5
#ADADAD	-4	5	-4.125	-3.875	2.5	7.5
#646464	-0.25	5	-0.375	-0.125	2.5	7.5
#FFFFFF	6.25	10	6.125	6.375	7.5	12.5
#B7B7B7	0.75	15	0.625	0.875	12.5	17.5
#A7A7A7	1.25	20	1.125	1.375	17.5	22.5
#E5E5E5	4.25	10	4.125	4.375	7.5	12.5
#949494	-0.75	20	-0.875	-0.625	17.5	22.5
#C4C4C4	-3	10	-3.125	-2.875	7.5	12.5
#C2C2C2	-2.75	10	-2.875	-2.625	7.5	12.5
#C4C4C4	-3.25	10	-3.375	-3.125	7.5	12.5
#7F7F7F	-1	15	-1.125	-0.875	12.5	17.5
#ABABAB	1.75	25	1.625	1.875	22.5	27.5
#B5B5B5	2	25	1.875	2.125	22.5	27.5
#B5B5B5	3.25	10	3.125	3.375	7.5	12.5
#BABABA	1.5	25	1.375	1.625	22.5	27.5
#979797	-1	25	-1.125	-0.875	22.5	27.5
#9F9F9F	1.5	20	1.375	1.625	17.5	22.5
#FFFFFF	1	25	0.875	1.125	22.5	27.5
#E5E5E5	2	35	1.875	2.125	32.5	37.5
#FFFFFF	4.25	15	4.125	4.375	12.5	17.5
#B2B2B2	0.5	10	0.375	0.625	7.5	12.5
#C2C2C2	2	30	1.875	2.125	27.5	32.5
#D2D2D2	3.25	15	3.125	3.375	12.5	17.5
#B0B0B0	3	10	2.875	3.125	7.5	12.5
#C8C8C8	1.75	30	1.625	1.875	27.5	32.5
#A6A6A6	-1.5	20	-1.625	-1.375	17.5	22.5
#B1B1B1	-1.5	25	-1.625	-1.375	22.5	27.5
#848484	-1.5	10	-1.625	-1.375	7.5	12.5
#767676	2	10	1.875	2.125	7.5	12.5
#898989	2.25	15	2.125	2.375	12.5	17.5
#818181	2.25	10	2.125	2.375	7.5	12.5
#D2D2D2	-1.75	25	-1.875	-1.625	22.5	27.5
#919191	2.5	10	2.375	2.625	7.5	12.5
#ABABAB	-1.25	25	-1.375	-1.125	22.5	27.5
#CACACA	-4.25	5	-4.375	-4.125	2.5	7.5
#D5D5D5	3.5	0	3.375	3.625	-2.5	2.5
#CFCFCF	3.5	10	3.375	3.625	7.5	12.5
#B7B7B7	-0.5	15	-0.625	-0.375	12.5	17.5
#A2A2A2	2.75	10	2.625	2.875	7.5	12.5
#C4C4C4	2.75	25	2.625	2.875	22.5	27.5
#C8C8C8	2.5	25	2.375	2.625	22.5	27.5
#CACACA	2.25	25	2.125	2.375	22.5	27.5
#D5D5D5	4.25	0	4.125	4.375	-2.5	2.5
#919191	2.5	15	2.375	2.625	12.5	17.5
#AEAEAE	2.25	20	2.125	2.375	17.5	22.5
#DFDFDF	2.75	30	2.625	2.875	27.5	32.5
#ABABAB	2.5	20	2.375	2.625	17.5	22.5
#B8B8B8	3	15	2.875	3.125	12.5	17.5
#E5E5E5	3	35	2.875	3.125	32.5	37.5
#9D9D9D	1.75	20	1.625	1.875	17.5	22.5
#DADADA	2.25	30	2.125	2.375	27.5	32.5
#9E9E9E	2.75	15	2.625	2.875	12.5	17.5
#C8C8C8	3.25	25	3.125	3.375	22.5	27.5
#B4B4B4	-1.75	15	-1.875	-1.625	12.5	17.5
#C6C6C6	1.25	25	1.125	1.375	22.5	27.5
#DFDFDF	-3.75	10	-3.875	-3.625	7.5	12.5
#DADADA	2.5	30	2.375	2.625	27.5	32.5
#EFEFEF	3	30	2.875	3.125	27.5	32.5
#A8A8A8	2.75	20	2.625	2.875	17.5	22.5
#ABABAB	3	20	2.875	3.125	17.5	22.5
#C1C1C1	3.25	20	3.125	3.375	17.5	22.5
#DFDFDF	3.25	30	3.125	3.375	27.5	32.5
#CACACA	3	25	2.875	3.125	22.5	27.5
#EFEFEF	3.75	10	3.625	3.875	7.5	12.5
#CFCFCF	-1.5	30	-1.625	-1.375	27.5	32.5
#BBBBBB	-1.25	30	-1.375	-1.125	27.5	32.5
#FFFFFF	-1.25	35	-1.375	-1.125	32.5	37.5
#D2D2D2	1	20	0.875	1.125	17.5	22.5
#FFFFFF	-3.25	20	-3.375	-3.125	17.5	22.5
#FFFFFF	2.75	40	2.625	2.875	37.5	42.5
#CCCCCC	3.5	20	3.375	3.625	17.5	22.5
#E5E5E5	3.75	20	3.625	3.875	17.5	22.5
#EFEFEF	4.25	35	4.125	4.375	32.5	37.5
#DADADA	3.5	30	3.375	3.625	27.5	32.5
#EFEFEF	3.5	35	3.375	3.625	32.5	37.5
#DFDFDF	3.5	25	3.375	3.625	22.5	27.5
#DFDFDF	3.75	25	3.625	3.875	22.5	27.5
#FFFFFF	3.75	35	3.625	3.875	32.5	37.5
#EFEFEF	4	25	3.875	4.125	22.5	27.5
#DFDFDF	3.5	15	3.375	3.625	12.5	17.5
#FFFFFF	3.75	30	3.625	3.875	27.5	32.5
#FFFFFF	4.25	25	4.125	4.375	22.5	27.5
#D5D5D5	-1.75	30	-1.875	-1.625	27.5	32.5
#E5E5E5	-1.75	35	-1.875	-1.625	32.5	37.5
#D5D5D5	-3.5	10	-3.625	-3.375	7.5	12.5
#FFFFFF	-5	10	-5.125	-4.875	7.5	12.5
#FFFFFF	-3.5	15	-3.625	-3.375	12.5	17.5
#FFFFFF	2.75	35	2.625	2.875	32.5	37.5
#FFFFFF	2.5	35	2.375	2.625	32.5	37.5
#D5D5D5	2.25	35	2.125	2.375	32.5	37.5
#DFDFDF	1.5	30	1.375	1.625	27.5	32.5
#EFEFEF	-6.5	10	-6.625	-6.375	7.5	12.5
#FFFFFF	-4.5	10	-4.625	-4.375	7.5	12.5
#EFEFEF	-4.25	10	-4.375	-4.125	7.5	12.5
#DFDFDF	-2	20	-2.125	-1.875	17.5	22.5
#BABABA	-2	15	-2.125	-1.875	12.5	17.5
#FFFFFF	-2.25	25	-2.375	-2.125	22.5	27.5
#EFEFEF	-2	35	-2.125	-1.875	32.5	37.5
#EFEFEF	-2	30	-2.125	-1.875	27.5	32.5
#FFFFFF	-1.5	35	-1.625	-1.375	32.5	37.5
#CCCCCC	-1	30	-1.125	-0.875	27.5	32.5
#FFFFFF	-0.75	25	-0.875	-0.625	22.5	27.5
#FFFFFF	-4	10	-4.125	-3.875	7.5	12.5
#E5E5E5	-2.75	15	-2.875	-2.625	12.5	17.5
#FFFFFF	1.25	30	1.125	1.375	27.5	32.5
#FFFFFF	-3.5	30	-3.625	-3.375	27.5	32.5
#FFFFFF	-3.75	35	-3.875	-3.625	32.5	37.5
#FFFFFF	-3.25	30	-3.375	-3.125	27.5	32.5
#FFFFFF	-2.5	20	-2.625	-2.375	17.5	22.5
#EFEFEF	-2.75	20	-2.875	-2.625	17.5	22.5
#EFEFEF	-3	15	-3.125	-2.875	12.5	17.5
#FFFFFF	-3.75	25	-3.875	-3.625	22.5	27.5
